Frecuencia(Hz),mm/Seg(PC)
1007.813,0.015893
1009.375,0.059461
1010.938,0.143583
1012.5,0.100289
1014.063,0.025072
1015.625,0.026579
1017.188,0.024113
1018.75,0.022469
1020.313,0.018907
1021.875,0.025894
1023.438,0.017126
1025,0.018085
1026.563,0.014591
1028.125,0.009728
1029.688,0.019455
1031.25,0.031786
1032.813,0.035896
1034.375,0.021236
1035.938,0.014591
1037.5,0.009728
1039.063,0.017948
1040.625,0.023017
1042.188,0.026853
1043.75,0.028909
1045.313,0.025072
1046.875,0.03069
1048.438,0.027675
1050,0.021236
1051.563,0.026168
1053.125,0.019181
1054.688,0.019455
1056.25,0.023291
1057.813,0.035896
1059.375,0.023839
1060.938,0.028909
1062.5,0.055899
1064.063,0.046034
1065.625,0.031786
1067.188,0.032471
1068.75,0.029183
1070.313,0.023565
1071.875,0.0174
1073.438,0.038362
1075,0.083848
1076.563,0.07234
1078.125,0.048227
1079.688,0.045486
1081.25,0.065489
1082.813,0.040828
1084.375,0.049597
1085.938,0.070696
1087.5,0.031512
1089.063,0.052337
1090.625,0.040006
1092.188,0.029457
1093.75,0.04439
1095.313,0.057817
1096.875,0.03617
1098.438,0.030142
1100,0.096453
1101.563,0.104673
1103.125,0.052337
1104.688,0.03206
1106.25,0.030005
1107.813,0.03891
1109.375,0.048227
1110.938,0.061927
1112.5,0.026853
1114.063,0.008974
1115.625,0.023839
1117.188,0.026579
1118.75,0.015893
1120.313,0.020688
1121.875,0.022469
1123.438,0.033293
1125,0.040828
1126.563,0.040828
1128.125,0.030964
1129.688,0.043568
1131.25,0.037814
1132.813,0.027127
1134.375,0.02562
1135.938,0.026579
1137.5,0.045486
1139.063,0.031512
1140.625,0.03206
1142.188,0.02836
1143.75,0.037814
1145.313,0.036718
1146.875,0.028634
1148.438,0.048227
1150,0.033293
1151.563,0.02836
1153.125,0.040006
1154.688,0.037266
1156.25,0.057269
1157.813,0.266342
1159.375,0.710245
1160.938,0.523915
1162.5,0.102481
1164.063,0.051789
1165.625,0.052337
1167.188,0.041924
1168.75,0.030964
1170.313,0.053159
1171.875,0.055899
1173.438,0.113442
1175,0.245517
1176.563,0.143583
1178.125,0.030964
1179.688,0.030142
1181.25,0.050693
1182.813,0.04302
1184.375,0.031238
1185.938,0.033293
1187.5,0.026168
1189.063,0.040006
1190.625,0.0696
1192.188,0.058913
1193.75,0.032745
1195.313,0.029457
1196.875,0.025072
1198.438,0.031512
1200,0.035348
1201.563,0.043568
1203.125,0.029457
1204.688,0.029457
1206.25,0.030005
1207.813,0.071792
1209.375,0.092069
1210.938,0.0348
1212.5,0.022195
1214.063,0.030142
1215.625,0.030142
1217.188,0.02562
1218.75,0.017126
1220.313,0.020003
1221.875,0.036718
1223.438,0.073436
1225,0.064393
1226.563,0.040828
1228.125,0.040006
1229.688,0.039458
1231.25,0.023839
1232.813,0.056447
1234.375,0.070696
1235.938,0.028634
1237.5,0.029731
1239.063,0.037814
1240.625,0.03891
